freq,sex,age,unit,geo\TIME_PERIOD	2020 
A,M,Y45-64,PTP_TIME,AT	2:56 
A,M,Y45-64,PTP_TIME,BG	2:47 
A,M,Y45-64,PTP_TIME,DE	2:51 
A,M,Y45-64,PTP_TIME,EE	2:58 
A,M,Y45-64,PTP_TIME,FI	3:09 
A,M,Y45-64,PTP_TIME,NO	3:08 
A,M,Y45-64,PTP_TIME,RS	2:38 
A,M,Y45-64,TIME_SP,AT	2:15 
A,M,Y45-64,TIME_SP,BG	2:22 
A,M,Y45-64,TIME_SP,DE	2:26 
A,M,Y45-64,TIME_SP,EE	2:29 
A,M,Y45-64,TIME_SP,FI	2:46 
A,M,Y45-64,TIME_SP,NO	2:30 
A,M,Y45-64,TIME_SP,RS	2:06 
A,M,Y55-64,PTP_RT,AT	79.67 
A,M,Y55-64,PTP_RT,BG	86.46 
A,M,Y55-64,PTP_RT,DE	87.23 
A,M,Y55-64,PTP_RT,EE	83.24 
A,M,Y55-64,PTP_RT,FI	92.02 
A,M,Y55-64,PTP_RT,NO	80.64 
A,M,Y55-64,PTP_RT,RS	83.62 
A,M,Y55-64,PTP_TIME,AT	3:08 
A,M,Y55-64,PTP_TIME,BG	3:07 
A,M,Y55-64,PTP_TIME,DE	3:00 
A,M,Y55-64,PTP_TIME,EE	3:16 
A,M,Y55-64,PTP_TIME,FI	3:18 
A,M,Y55-64,PTP_TIME,NO	3:19 
A,M,Y55-64,PTP_TIME,RS	3:02 
A,M,Y55-64,TIME_SP,AT	2:29 
A,M,Y55-64,TIME_SP,BG	2:42 
A,M,Y55-64,TIME_SP,DE	2:37 
A,M,Y55-64,TIME_SP,EE	2:43 
A,M,Y55-64,TIME_SP,FI	3:02 
A,M,Y55-64,TIME_SP,NO	2:40 
A,M,Y55-64,TIME_SP,RS	2:32 
A,M,Y65-74,PTP_RT,AT	87.27 
A,M,Y65-74,PTP_RT,BG	90.99 
A,M,Y65-74,PTP_RT,DE	93.12 
A,M,Y65-74,PTP_RT,EE	88.73 
A,M,Y65-74,PTP_RT,FI	93.45 
A,M,Y65-74,PTP_RT,NO	88.90 
A,M,Y65-74,PTP_RT,RS	91.21 
A,M,Y65-74,PTP_TIME,AT	3:28 
A,M,Y65-74,PTP_TIME,BG	3:40 
A,M,Y65-74,PTP_TIME,DE	3:42 
A,M,Y65-74,PTP_TIME,EE	3:41 
A,M,Y65-74,PTP_TIME,FI	3:49 
A,M,Y65-74,PTP_TIME,NO	4:04 
A,M,Y65-74,PTP_TIME,RS	3:56 
A,M,Y65-74,TIME_SP,AT	3:01 
A,M,Y65-74,TIME_SP,BG	3:20 
A,M,Y65-74,TIME_SP,DE	3:27 
A,M,Y65-74,TIME_SP,EE	3:16 
A,M,Y65-74,TIME_SP,FI	3:34 
A,M,Y65-74,TIME_SP,NO	3:37 
A,M,Y65-74,TIME_SP,RS	3:35 
A,M,Y_GE60,PTP_RT,AT	82.88 
A,M,Y_GE60,PTP_RT,BG	89.50 
A,M,Y_GE60,PTP_RT,DE	92.10 
A,M,Y_GE60,PTP_RT,EE	87.32 
A,M,Y_GE60,PTP_RT,FI	93.27 
A,M,Y_GE60,PTP_RT,NO	86.42 
A,M,Y_GE60,PTP_RT,RS	84.55 
A,M,Y_GE60,PTP_TIME,AT	3:21 
A,M,Y_GE60,PTP_TIME,BG	3:31 
A,M,Y_GE60,PTP_TIME,DE	3:30 
A,M,Y_GE60,PTP_TIME,EE	3:37 
A,M,Y_GE60,PTP_TIME,FI	3:37 
A,M,Y_GE60,PTP_TIME,NO	3:51 
A,M,Y_GE60,PTP_TIME,RS	3:43 
A,M,Y_GE60,TIME_SP,AT	2:47 
A,M,Y_GE60,TIME_SP,BG	3:09 
A,M,Y_GE60,TIME_SP,DE	3:13 
A,M,Y_GE60,TIME_SP,EE	3:09 
A,M,Y_GE60,TIME_SP,FI	3:22 
A,M,Y_GE60,TIME_SP,NO	3:19 
A,M,Y_GE60,TIME_SP,RS	3:09 
A,M,Y_GE65,PTP_RT,AT	83.11 
A,M,Y_GE65,PTP_RT,BG	89.55 
A,M,Y_GE65,PTP_RT,DE	93.22 
A,M,Y_GE65,PTP_RT,EE	88.53 
A,M,Y_GE65,PTP_RT,FI	93.31 
A,M,Y_GE65,PTP_RT,NO	88.94 
A,M,Y_GE65,PTP_RT,RS	85.35 
A,M,Y_GE65,PTP_TIME,AT	3:24 
A,M,Y_GE65,PTP_TIME,BG	3:37 
A,M,Y_GE65,PTP_TIME,DE	3:40 
A,M,Y_GE65,PTP_TIME,EE	3:45 
A,M,Y_GE65,PTP_TIME,FI	3:38 
A,M,Y_GE65,PTP_TIME,NO	4:00 
A,M,Y_GE65,PTP_TIME,RS	3:51 
A,M,Y_GE65,TIME_SP,AT	2:50 
A,M,Y_GE65,TIME_SP,BG	3:14 
A,M,Y_GE65,TIME_SP,DE	3:25 
A,M,Y_GE65,TIME_SP,EE	3:19 
A,M,Y_GE65,TIME_SP,FI	3:24 
A,M,Y_GE65,TIME_SP,NO	3:33 
A,M,Y_GE65,TIME_SP,RS	3:18 
A,M,Y_GE75,PTP_RT,AT	78.39 
A,M,Y_GE75,PTP_RT,BG	87.07 
A,M,Y_GE75,PTP_RT,DE	93.44 
A,M,Y_GE75,PTP_RT,EE	88.20 
A,M,Y_GE75,PTP_RT,FI	93.06 
A,M,Y_GE75,PTP_RT,NO	89.07 
A,M,Y_GE75,PTP_RT,RS	74.30 
A,M,Y_GE75,PTP_TIME,AT	3:19 
A,M,Y_GE75,PTP_TIME,BG	3:31 
A,M,Y_GE75,PTP_TIME,DE	3:35 
A,M,Y_GE75,PTP_TIME,EE	3:52 
A,M,Y_GE75,PTP_TIME,FI	3:20 
A,M,Y_GE75,PTP_TIME,NO	3:47 
A,M,Y_GE75,PTP_TIME,RS	3:42 
A,M,Y_GE75,TIME_SP,AT	2:36 
A,M,Y_GE75,TIME_SP,BG	3:04 
A,M,Y_GE75,TIME_SP,DE	3:21 
A,M,Y_GE75,TIME_SP,EE	3:25 
A,M,Y_GE75,TIME_SP,FI	3:06 
A,M,Y_GE75,TIME_SP,NO	3:22 
A,M,Y_GE75,TIME_SP,RS	2:45 
A,T,TOTAL,PTP_RT,AT	80.67 
A,T,TOTAL,PTP_RT,BG	86.52 
A,T,TOTAL,PTP_RT,DE	86.23 
A,T,TOTAL,PTP_RT,EE	87.30 
A,T,TOTAL,PTP_RT,FI	88.48 
A,T,TOTAL,PTP_RT,NO	81.53 
A,T,TOTAL,PTP_RT,RS	84.17 
A,T,TOTAL,PTP_TIME,AT	3:15 
A,T,TOTAL,PTP_TIME,BG	3:28 
A,T,TOTAL,PTP_TIME,DE	3:09 
A,T,TOTAL,PTP_TIME,EE	3:00 
A,T,TOTAL,PTP_TIME,FI	3:05 
A,T,TOTAL,PTP_TIME,NO	3:08 
A,T,TOTAL,PTP_TIME,RS	3:25 
A,T,TOTAL,TIME_SP,AT	2:37 
A,T,TOTAL,TIME_SP,BG	3:00 
A,T,TOTAL,TIME_SP,DE	2:43 
A,T,TOTAL,TIME_SP,EE	2:37 
A,T,TOTAL,TIME_SP,FI	2:44 
A,T,TOTAL,TIME_SP,NO	2:33 
A,T,TOTAL,TIME_SP,RS	2:53 
A,T,Y10-14,PTP_RT,AT	47.26 
A,T,Y10-14,PTP_RT,BG	59.76 
A,T,Y10-14,PTP_RT,DE	59.51 
A,T,Y10-14,PTP_RT,EE	64.74 
A,T,Y10-14,PTP_RT,FI	59.12 
A,T,Y10-14,PTP_RT,NO	57.29 
A,T,Y10-14,PTP_TIME,AT	1:36 
A,T,Y10-14,PTP_TIME,BG	1:11 
A,T,Y10-14,PTP_TIME,DE	1:29 
A,T,Y10-14,PTP_TIME,EE	1:32 
A,T,Y10-14,PTP_TIME,FI	1:23 
A,T,Y10-14,PTP_TIME,NO	1:37 
A,T,Y10-14,TIME_SP,AT	0:45 
A,T,Y10-14,TIME_SP,BG	0:42 
A,T,Y10-14,TIME_SP,DE	0:53 
A,T,Y10-14,TIME_SP,EE	0:59 
A,T,Y10-14,TIME_SP,FI	0:49 
A,T,Y10-14,TIME_SP,NO	0:56 
A,T,Y15-24,PTP_RT,AT	61.11 
A,T,Y15-24,PTP_RT,BG	67.62 
A,T,Y15-24,PTP_RT,DE	68.11 
A,T,Y15-24,PTP_RT,EE	74.47 
A,T,Y15-24,PTP_RT,FI	77.79 
A,T,Y15-24,PTP_RT,NO	61.83 
A,T,Y15-24,PTP_RT,RS	71.23 
A,T,Y15-24,PTP_TIME,AT	2:02 
A,T,Y15-24,PTP_TIME,BG	2:07 
A,T,Y15-24,PTP_TIME,DE	2:02 
A,T,Y15-24,PTP_TIME,EE	1:48 
A,T,Y15-24,PTP_TIME,FI	1:55 
A,T,Y15-24,PTP_TIME,NO	1:58 
A,T,Y15-24,PTP_TIME,RS	1:49 
A,T,Y15-24,TIME_SP,AT	1:15 
A,T,Y15-24,TIME_SP,BG	1:26 
A,T,Y15-24,TIME_SP,DE	1:23 
A,T,Y15-24,TIME_SP,EE	1:20 
A,T,Y15-24,TIME_SP,FI	1:29 
A,T,Y15-24,TIME_SP,NO	1:13 
A,T,Y15-24,TIME_SP,RS	1:18 
A,T,Y15-29,PTP_RT,AT	68.35 
A,T,Y15-29,PTP_RT,BG	71.11 
A,T,Y15-29,PTP_RT,DE	72.78 
A,T,Y15-29,PTP_RT,EE	79.88 
A,T,Y15-29,PTP_RT,FI	81.25 
A,T,Y15-29,PTP_RT,NO	69.01 
A,T,Y15-29,PTP_RT,RS	73.01 
A,T,Y15-29,PTP_TIME,AT	2:12 
A,T,Y15-29,PTP_TIME,BG	2:22 
A,T,Y15-29,PTP_TIME,DE	2:11 
A,T,Y15-29,PTP_TIME,EE	1:55 
A,T,Y15-29,PTP_TIME,FI	2:05 
A,T,Y15-29,PTP_TIME,NO	2:13 
A,T,Y15-29,PTP_TIME,RS	1:55 
A,T,Y15-29,TIME_SP,AT	1:30 
A,T,Y15-29,TIME_SP,BG	1:41 
A,T,Y15-29,TIME_SP,DE	1:35 
A,T,Y15-29,TIME_SP,EE	1:32 
A,T,Y15-29,TIME_SP,FI	1:42 
A,T,Y15-29,TIME_SP,NO	1:32 
A,T,Y15-29,TIME_SP,RS	1:24 
A,T,Y15-64,PTP_RT,AT	80.75 
A,T,Y15-64,PTP_RT,BG	85.95 
A,T,Y15-64,PTP_RT,DE	85.14 
A,T,Y15-64,PTP_RT,EE	87.57 
A,T,Y15-64,PTP_RT,FI	88.05 
A,T,Y15-64,PTP_RT,NO	81.36 
A,T,Y15-64,PTP_RT,RS	82.30 
A,T,Y15-64,PTP_TIME,AT	3:05 
A,T,Y15-64,PTP_TIME,BG	3:08 
A,T,Y15-64,PTP_TIME,DE	2:55 
A,T,Y15-64,PTP_TIME,EE	2:43 
A,T,Y15-64,PTP_TIME,FI	2:49 
A,T,Y15-64,PTP_TIME,NO	2:57 
A,T,Y15-64,PTP_TIME,RS	3:02 
A,T,Y15-64,TIME_SP,AT	2:30 
A,T,Y15-64,TIME_SP,BG	2:42 
A,T,Y15-64,TIME_SP,DE	2:29 
A,T,Y15-64,TIME_SP,EE	2:23 
A,T,Y15-64,TIME_SP,FI	2:29 
A,T,Y15-64,TIME_SP,NO	2:24 
A,T,Y15-64,TIME_SP,RS	2:29 
A,T,Y25-34,PTP_RT,AT	80.81 
A,T,Y25-34,PTP_RT,BG	82.23 
A,T,Y25-34,PTP_RT,DE	82.05 
A,T,Y25-34,PTP_RT,EE	90.09 
A,T,Y25-34,PTP_RT,FI	88.12 
A,T,Y25-34,PTP_RT,NO	83.11 
A,T,Y25-34,PTP_RT,RS	80.42 
A,T,Y25-34,PTP_TIME,AT	2:40 
A,T,Y25-34,PTP_TIME,BG	2:49 
A,T,Y25-34,PTP_TIME,DE	2:28 
A,T,Y25-34,PTP_TIME,EE	2:09 
A,T,Y25-34,PTP_TIME,FI	2:28 
A,T,Y25-34,PTP_TIME,NO	2:45 
A,T,Y25-34,PTP_TIME,RS	2:20 
A,T,Y25-34,TIME_SP,AT	2:09 
A,T,Y25-34,TIME_SP,BG	2:19 
A,T,Y25-34,TIME_SP,DE	2:01 
A,T,Y25-34,TIME_SP,EE	1:56 
A,T,Y25-34,TIME_SP,FI	2:10 
A,T,Y25-34,TIME_SP,NO	2:17 
A,T,Y25-34,TIME_SP,RS	1:52 
A,T,Y30-44,PTP_RT,AT	83.43 
A,T,Y30-44,PTP_RT,BG	87.31 
A,T,Y30-44,PTP_RT,DE	87.49 
A,T,Y30-44,PTP_RT,EE	91.03 
A,T,Y30-44,PTP_RT,FI	89.53 
A,T,Y30-44,PTP_RT,NO	87.09 
A,T,Y30-44,PTP_RT,RS	80.71 
A,T,Y30-44,PTP_TIME,AT	3:04 
A,T,Y30-44,PTP_TIME,BG	2:55 
A,T,Y30-44,PTP_TIME,DE	2:48 
A,T,Y30-44,PTP_TIME,EE	2:34 
A,T,Y30-44,PTP_TIME,FI	2:42 
A,T,Y30-44,PTP_TIME,NO	2:58 
A,T,Y30-44,PTP_TIME,RS	2:54 
A,T,Y30-44,TIME_SP,AT	2:33 
A,T,Y30-44,TIME_SP,BG	2:33 
A,T,Y30-44,TIME_SP,DE	2:27 
A,T,Y30-44,TIME_SP,EE	2:21 
A,T,Y30-44,TIME_SP,FI	2:25 
A,T,Y30-44,TIME_SP,NO	2:35 
A,T,Y30-44,TIME_SP,RS	2:20 
A,T,Y30-64,PTP_RT,AT	84.95 
A,T,Y30-64,PTP_RT,BG	89.85 
A,T,Y30-64,PTP_RT,DE	89.08 
A,T,Y30-64,PTP_RT,EE	90.04 
A,T,Y30-64,PTP_RT,FI	90.75 
A,T,Y30-64,PTP_RT,NO	86.26 
A,T,Y30-64,PTP_RT,RS	85.37 
A,T,Y30-64,PTP_TIME,AT	3:20 
A,T,Y30-64,PTP_TIME,BG	3:18 
A,T,Y30-64,PTP_TIME,DE	3:07 
A,T,Y30-64,PTP_TIME,EE	2:57 
A,T,Y30-64,PTP_TIME,FI	3:04 
A,T,Y30-64,PTP_TIME,NO	3:11 
A,T,Y30-64,PTP_TIME,RS	3:20 
A,T,Y30-64,TIME_SP,AT	2:50 
A,T,Y30-64,TIME_SP,BG	2:58 
A,T,Y30-64,TIME_SP,DE	2:47 
A,T,Y30-64,TIME_SP,EE	2:39 
A,T,Y30-64,TIME_SP,FI	2:47 
A,T,Y30-64,TIME_SP,NO	2:45 
A,T,Y30-64,TIME_SP,RS	2:51 
A,T,Y35-44,PTP_RT,AT	84.46 
A,T,Y35-44,PTP_RT,BG	88.23 
A,T,Y35-44,PTP_RT,DE	89.15 
A,T,Y35-44,PTP_RT,EE	91.12 
A,T,Y35-44,PTP_RT,FI	90.19 
A,T,Y35-44,PTP_RT,NO	88.88 
A,T,Y35-44,PTP_RT,RS	79.11 
A,T,Y35-44,PTP_TIME,AT	3:09 
A,T,Y35-44,PTP_TIME,BG	2:58 
A,T,Y35-44,PTP_TIME,DE	2:56 
A,T,Y35-44,PTP_TIME,EE	2:47 
A,T,Y35-44,PTP_TIME,FI	2:49 
A,T,Y35-44,PTP_TIME,NO	3:00 
A,T,Y35-44,PTP_TIME,RS	3:04 
A,T,Y35-44,TIME_SP,AT	2:39 
A,T,Y35-44,TIME_SP,BG	2:37 
A,T,Y35-44,TIME_SP,DE	2:37 
A,T,Y35-44,TIME_SP,EE	2:32 
A,T,Y35-44,TIME_SP,FI	2:32 
A,T,Y35-44,TIME_SP,NO	2:40 
A,T,Y35-44,TIME_SP,RS	2:26 
A,T,Y45-54,PTP_RT,AT	84.35 
A,T,Y45-54,PTP_RT,BG	91.06 
A,T,Y45-54,PTP_RT,DE	88.55 
A,T,Y45-54,PTP_RT,EE	89.85 
A,T,Y45-54,PTP_RT,FI	89.62 
A,T,Y45-54,PTP_RT,NO	86.45 
A,T,Y45-54,PTP_RT,RS	86.79 
A,T,Y45-54,PTP_TIME,AT	3:18 
A,T,Y45-54,PTP_TIME,BG	3:16 
A,T,Y45-54,PTP_TIME,DE	3:09 
A,T,Y45-54,PTP_TIME,EE	2:57 
A,T,Y45-54,PTP_TIME,FI	3:08 
A,T,Y45-54,PTP_TIME,NO	3:16 
A,T,Y45-54,PTP_TIME,RS	3:18 
A,T,Y45-54,TIME_SP,AT	2:47 
A,T,Y45-54,TIME_SP,BG	2:59 
A,T,Y45-54,TIME_SP,DE	2:48 
A,T,Y45-54,TIME_SP,EE	2:39 
A,T,Y45-54,TIME_SP,FI	2:48 
A,T,Y45-54,TIME_SP,NO	2:49 
A,T,Y45-54,TIME_SP,RS	2:52 
A,T,Y45-64,PTP_RT,AT	86.03 
A,T,Y45-64,PTP_RT,BG	91.54 
A,T,Y45-64,PTP_RT,DE	90.16 
A,T,Y45-64,PTP_RT,EE	89.22 
A,T,Y45-64,PTP_RT,FI	91.66 
A,T,Y45-64,PTP_RT,NO	85.59 
A,T,Y45-64,PTP_RT,RS	88.96 
A,T,Y45-64,PTP_TIME,AT	3:31 
A,T,Y45-64,PTP_TIME,BG	3:32 
A,T,Y45-64,PTP_TIME,DE	3:20 
A,T,Y45-64,PTP_TIME,EE	3:15 
A,T,Y45-64,PTP_TIME,FI	3:20 
A,T,Y45-64,PTP_TIME,NO	3:21 
A,T,Y45-64,PTP_TIME,RS	3:39 
A,T,Y45-64,TIME_SP,AT	3:02 
A,T,Y45-64,TIME_SP,BG	3:14 
A,T,Y45-64,TIME_SP,DE	3:00 
A,T,Y45-64,TIME_SP,EE	2:54 
A,T,Y45-64,TIME_SP,FI	3:03 
A,T,Y45-64,TIME_SP,NO	2:52 
A,T,Y45-64,TIME_SP,RS	3:15 
A,T,Y55-64,PTP_RT,AT	87.68 
A,T,Y55-64,PTP_RT,BG	92.08 
A,T,Y55-64,PTP_RT,DE	91.61 
A,T,Y55-64,PTP_RT,EE	88.56 
A,T,Y55-64,PTP_RT,FI	93.58 
A,T,Y55-64,PTP_RT,NO	84.58 
A,T,Y55-64,PTP_RT,RS	91.13 
A,T,Y55-64,PTP_TIME,AT	3:44 
A,T,Y55-64,PTP_TIME,BG	3:49 
A,T,Y55-64,PTP_TIME,DE	3:28 
A,T,Y55-64,PTP_TIME,EE	3:35 
A,T,Y55-64,PTP_TIME,FI	3:31 
A,T,Y55-64,PTP_TIME,NO	3:28 
A,T,Y55-64,PTP_TIME,RS	3:59 
A,T,Y55-64,TIME_SP,AT	3:16 
A,T,Y55-64,TIME_SP,BG	3:31 
A,T,Y55-64,TIME_SP,DE	3:11 
A,T,Y55-64,TIME_SP,EE	3:10 
A,T,Y55-64,TIME_SP,FI	3:17 
A,T,Y55-64,TIME_SP,NO	2:56 
A,T,Y55-64,TIME_SP,RS	3:38 
A,T,Y65-74,PTP_RT,AT	92.15 
A,T,Y65-74,PTP_RT,BG	95.94 
A,T,Y65-74,PTP_RT,DE	95.71 
A,T,Y65-74,PTP_RT,EE	94.39 
A,T,Y65-74,PTP_RT,FI	96.28 
A,T,Y65-74,PTP_RT,NO	92.58 
A,T,Y65-74,PTP_RT,RS	93.70 
A,T,Y65-74,PTP_TIME,AT	4:08 
A,T,Y65-74,PTP_TIME,BG	4:40 
A,T,Y65-74,PTP_TIME,DE	4:05 
A,T,Y65-74,PTP_TIME,EE	4:03 
A,T,Y65-74,PTP_TIME,FI	4:04 
A,T,Y65-74,PTP_TIME,NO	4:15 
A,T,Y65-74,PTP_TIME,RS	4:41 
A,T,Y65-74,TIME_SP,AT	3:49 
A,T,Y65-74,TIME_SP,BG	4:29 
A,T,Y65-74,TIME_SP,DE	3:54 
A,T,Y65-74,TIME_SP,EE	3:49 
A,T,Y65-74,TIME_SP,FI	3:55 
A,T,Y65-74,TIME_SP,NO	3:57 
A,T,Y65-74,TIME_SP,RS	4:23 
A,T,Y_GE60,PTP_RT,AT	89.11 
A,T,Y_GE60,PTP_RT,BG	93.95 
A,T,Y_GE60,PTP_RT,DE	94.67 
A,T,Y_GE60,PTP_RT,EE	91.84 
A,T,Y_GE60,PTP_RT,FI	96.22 
A,T,Y_GE60,PTP_RT,NO	90.65 
A,T,Y_GE60,PTP_RT,RS	90.11 
A,T,Y_GE60,PTP_TIME,AT	3:57 
A,T,Y_GE60,PTP_TIME,BG	4:29 
A,T,Y_GE60,PTP_TIME,DE	3:53 
A,T,Y_GE60,PTP_TIME,EE	4:04 
A,T,Y_GE60,PTP_TIME,FI	3:55 
A,T,Y_GE60,PTP_TIME,NO	4:05 
A,T,Y_GE60,PTP_TIME,RS	4:26 
A,T,Y_GE60,TIME_SP,AT	3:31 
A,T,Y_GE60,TIME_SP,BG	4:13 
A,T,Y_GE60,TIME_SP,DE	3:41 
A,T,Y_GE60,TIME_SP,EE	3:44 
A,T,Y_GE60,TIME_SP,FI	3:46 
A,T,Y_GE60,TIME_SP,NO	3:43 
A,T,Y_GE60,TIME_SP,RS	3:59 
A,T,Y_GE65,PTP_RT,AT	88.89 
A,T,Y_GE65,PTP_RT,BG	94.16 
A,T,Y_GE65,PTP_RT,DE	95.38 
A,T,Y_GE65,PTP_RT,EE	92.93 
A,T,Y_GE65,PTP_RT,FI	96.43 
A,T,Y_GE65,PTP_RT,NO	92.80 
A,T,Y_GE65,PTP_RT,RS	89.72 
A,T,Y_GE65,PTP_TIME,AT	3:58 
A,T,Y_GE65,PTP_TIME,BG	4:37 
A,T,Y_GE65,PTP_TIME,DE	4:00 
A,T,Y_GE65,PTP_TIME,EE	4:10 
A,T,Y_GE65,PTP_TIME,FI	3:57 
A,T,Y_GE65,PTP_TIME,NO	4:15 
A,T,Y_GE65,PTP_TIME,RS	4:29 
A,T,Y_GE65,TIME_SP,AT	3:31 
A,T,Y_GE65,TIME_SP,BG	4:21 
A,T,Y_GE65,TIME_SP,DE	3:49 
A,T,Y_GE65,TIME_SP,EE	3:52 
A,T,Y_GE65,TIME_SP,FI	3:48 
A,T,Y_GE65,TIME_SP,NO	3:56 
A,T,Y_GE65,TIME_SP,RS	4:01 
A,T,Y_GE75,PTP_RT,AT	85.73 
A,T,Y_GE75,PTP_RT,BG	91.66 
A,T,Y_GE75,PTP_RT,DE	94.66 
A,T,Y_GE75,PTP_RT,EE	91.19 
A,T,Y_GE75,PTP_RT,FI	96.65 
A,T,Y_GE75,PTP_RT,NO	93.65 
A,T,Y_GE75,PTP_RT,RS	83.11 
A,T,Y_GE75,PTP_TIME,AT	3:47 
A,T,Y_GE75,PTP_TIME,BG	4:32 
A,T,Y_GE75,PTP_TIME,DE	3:50 
A,T,Y_GE75,PTP_TIME,EE	4:19 
A,T,Y_GE75,PTP_TIME,FI	3:47 
A,T,Y_GE75,PTP_TIME,NO	4:12 
A,T,Y_GE75,PTP_TIME,RS	4:05 
A,T,Y_GE75,TIME_SP,AT	3:15 
A,T,Y_GE75,TIME_SP,BG	4:09 
A,T,Y_GE75,TIME_SP,DE	3:38 
A,T,Y_GE75,TIME_SP,EE	3:56 
A,T,Y_GE75,TIME_SP,FI	3:39 
A,T,Y_GE75,TIME_SP,NO	3:56 
A,T,Y_GE75,TIME_SP,RS	3:24 
